# 小男生注：
# 向PUK2格式地图添加的素材必须在这里预先设定， 这样便
# 可出现在lib库中。
# 可以使用旧版图档进入PUK2新地图素材，具体cut设置见前
# 2例：其中，起始X=原dx+320，起始Y=原dy+240，宽度高度
# 等于原图的宽度和高度。
# PUK2格式组合图档的切割方式也是先将dx和dy加对应320和
# 240后，再使用新坐标设置起始位置，而非原图实际起始。
# 而像较大建筑物这种，一般需要切割成多个部分再拼接，
# 否则可以造成与人物角色遮挡混乱。
# 修正dx和修正dy用于调节地图中实际显示的偏移位置，也
# 可理解为立足点和所在cut区左上角的相对距离。
# 当定义宽度和高度任意一项为0时该定义无效，仅起分隔作
# 用。
#
# 以下定义导出自原版的cut文件，可在后面自由追加自定义。
#
#图编号	起始X	起始Y	宽度	高度	修正dx	修正dy
#
301270	0	0	0	0	0	0
301271	0	288	128	192	58	207
301271	128	288	128	192	28	215
301271	256	288	128	192	11	215
301271	576	336	64	144	14	148
301271	576	192	64	144	25	100
301271	384	144	192	192	74	211
301271	256	144	128	144	62	175
301271	128	96	128	192	74	189
301271	0	96	128	192	89	182
301271	0	48	64	48	38	79
301271	64	0	64	96	-1	109
301271	128	0	64	96	63	148
301271	192	0	128	96	18	139
301271	320	0	128	144	136	182
301271	448	0	128	144	104	162
301271	384	336	192	144	127	170
301272	0	0	64	144	15	173
301272	64	0	128	96	31	95
301272	192	0	128	96	41	97
301272	320	0	64	144	57	169
301272	384	0	64	144	64	115
301272	512	48	128	384	65	316
301272	0	144	128	48	12	98
301272	0	192	128	144	12	101
301272	128	144	128	192	107	195
301272	256	144	256	240	137	227
301272	512	0	64	48	13	79
301272	576	0	64	48	13	16
301272	0	336	128	48	71	142
301272	0	0	0	0	0	0
301273	0	0	192	240	151	179
301273	192	0	192	240	44	180
301273	0	240	192	144	193	158
301273	192	240	192	144	3	160
301273	0	384	192	96	122	123
301273	192	384	192	96	75	123
301273	384	0	64	96	21	141
301273	384	96	64	96	43	139
301273	0	0	0	0	0	0
301274	0	0	128	240	69	191
301274	128	0	128	240	-10	191
301274	256	0	128	240	69	191
301274	384	0	128	240	53	239
301274	512	0	64	240	29	180
301274	576	0	64	240	29	179
301274	0	240	128	240	69	192
301274	128	240	128	240	-10	192
301274	256	240	64	240	24	178
301274	320	240	64	240	36	180
301274	384	240	128	144	53	106
301274	512	240	128	144	78	108
301274	384	384	128	96	60	5
301274	512	384	128	96	67	4
301274	0	0	0	0	0	0
301275	0	0	64	192	29	163
301275	64	0	64	192	29	163
301275	128	0	64	192	30	163
301275	192	0	64	192	29	163
301275	256	0	64	192	29	163
301275	320	0	64	192	30	151
301275	384	0	64	192	21	156
301275	448	0	64	192	29	163
301275	512	0	64	192	29	163
301275	576	0	64	192	31	161
301275	0	192	128	288	30	261
301275	128	192	64	192	31	175
301275	128	384	64	96	30	70
301275	192	384	64	96	33	71
301275	192	192	64	192	32	176
301275	256	192	128	288	94	262
301275	384	192	128	144	63	130
301275	512	192	128	144	62	130
301275	384	336	128	144	63	119
301275	512	336	64	144	33	113
301275	576	336	64	144	31	126
301275	0	192	128	288	124	232
301275	128	192	64	192	-3	194
301275	256	192	128	288	128	230
301275	192	192	64	192	2	192
301275	0	0	0	0	0	0
301276	0	0	128	240	65	192
301276	128	0	128	240	-8	191
301276	256	0	64	192	29	161
301276	320	0	64	192	29	161
301276	0	240	192	192	28	-14
301276	192	240	64	192	29	166
301276	256	192	64	144	29	114
301276	320	192	64	144	28	103
301276	256	336	128	96	41	75
301276	0	0	0	0	0	0
301277	0	0	128	240	63	188
301277	256	0	128	240	63	188
301277	0	240	128	240	63	187
301277	128	0	128	240	0	188
301277	384	0	128	240	64	188
301277	128	240	128	240	0	188
301277	512	0	64	240	31	211
301277	576	0	64	240	31	211
301277	256	288	64	192	31	163
301277	320	288	64	192	31	163
301277	384	240	128	240	63	187
301277	512	240	128	240	0	188
301277	256	240	64	48	76	20
301277	320	240	64	48	36	8
301277	0	0	0	0	0	0
301278	0	0	192	192	26	115
301278	192	0	192	192	32	119
301278	0	192	192	144	128	1
301278	192	192	192	144	96	25
301278	384	0	128	192	66	147
301278	384	192	128	144	60	116
301278	512	0	64	240	32	216
301278	576	0	64	240	32	216
301278	576	384	64	48	27	-14
301278	576	336	64	48	18	13
301278	576	336	64	48	25	32
301278	512	240	128	144	32	120
301278	384	384	128	96	96	24
301278	512	384	128	96	96	24
301278	576	384	64	48	31	24
301278	0	0	0	0	0	0
301279	0	0	128	240	193	187
301279	128	0	128	240	1	231
301279	256	0	64	192	188	191
301279	320	0	64	192	4	191
301279	0	240	64	240	32	214
301279	64	240	64	240	32	215
301279	256	192	64	192	33	162
301279	320	192	64	192	38	168
301279	384	192	128	192	66	176
301279	384	0	128	192	64	192
301279	128	240	64	240	32	215
301279	192	240	64	240	32	216
301279	0	0	0	0	0	0
301280	0	0	256	192	18	34
301280	0	0	0	0	0	0
301281	0	0	128	240	64	190
301281	256	0	128	240	64	190
301281	0	240	128	240	64	190
301281	128	0	128	240	0	190
301281	384	0	128	240	0	190
301281	128	240	128	240	0	190
301281	512	0	64	240	32	216
301281	576	0	64	240	32	216
301281	256	288	64	192	32	172
301281	320	288	64	192	31	172
301281	384	240	128	144	58	117
301281	512	240	128	144	66	112
301281	384	384	128	96	74	56
301281	512	384	128	96	51	59
301281	0	0	0	0	0	0
301281	0	0	128	240	61	193
301281	256	0	128	240	62	193
301281	0	240	128	240	61	192
301281	128	0	128	240	-3	192
301281	384	0	128	240	-2	193
301281	128	240	128	240	-1	191
301281	512	0	64	240	29	223
301281	576	0	64	240	29	223
301281	256	288	64	192	29	175
301281	320	288	64	192	30	175
301282	0	0	128	240	124	190
301282	128	0	64	240	-8	196
301282	256	0	128	240	60	244
301282	192	0	64	240	2	198
301282	128	240	64	240	32	216
301282	0	240	64	144	32	120
301282	0	384	64	96	32	72
301282	64	432	64	48	32	24
301282	192	240	64	240	32	221
301282	320	288	64	192	32	168
301282	384	240	128	144	32	120
301282	512	240	128	144	32	120
301282	384	384	128	96	96	24
301282	512	384	128	96	96	24
301282	0	0	0	0	0	0
301282	192	0	64	240	2	196
301282	384	0	64	240	-68	238
301282	192	240	64	240	29	223
301283	0	288	128	192	35	187
301283	0	144	128	144	35	283
301283	0	0	128	144	35	379
301283	128	288	128	192	16	192
301283	128	144	128	144	16	288
301283	128	0	128	144	16	384
301283	256	96	128	144	28	122
301283	256	0	128	96	28	170
301283	384	96	128	144	103	120
301283	384	0	128	96	103	168
301283	256	384	64	96	5	24
301283	320	432	64	48	58	-24
301283	256	336	256	48	150	-24
301283	512	240	64	240	-21	26
301283	576	240	64	240	27	24
301283	0	0	0	0	0	0
301284	0	48	128	192	0	-48
301284	0	240	128	192	0	-48
301284	0	432	128	48	0	-48
301284	128	0	128	192	71	-25
301284	128	192	128	192	71	-73
301284	128	384	128	96	71	-73
301284	256	0	128	144	53	24
301284	256	144	128	144	53	-72
301284	448	0	128	144	15	24
301284	448	144	128	96	15	24
301284	0	0	0	0	0	0
301285	0	0	640	240	32	24
301285	0	240	320	240	32	24
301285	320	240	320	240	32	24
301285	0	0	0	0	0	0
301286	0	0	64	288	43	168
301286	0	288	128	192	43	-24
301286	64	0	128	288	69	168
301286	128	288	64	192	51	120
301286	320	0	64	288	25	168
301286	256	288	128	192	89	-24
301286	192	0	128	288	61	168
301286	192	288	64	192	21	120
301286	384	0	256	96	85	112
301286	384	96	256	96	180	111
301286	384	192	192	144	64	157
301286	0	0	0	0	0	0
301287	0	0	256	192	56	283
301287	256	0	256	144	119	213
301287	0	192	192	96	74	130
301287	512	0	128	192	57	295
301287	320	144	192	192	97	285
301287	0	288	320	192	163	208
301287	320	336	320	144	174	317
301287	0	0	0	0	0	0
301288	0	0	256	240	74	200
301288	256	0	256	240	128	350
301288	0	240	256	240	85	238
301288	256	240	128	192	76	306
301288	384	240	128	192	55	258
301288	0	0	0	0	0	0
301289	0	0	128	240	64	184
301289	128	0	128	240	0	186
301289	0	240	128	240	65	186
301289	128	240	128	240	0	187
301289	256	240	64	240	32	210
301289	512	0	64	240	32	209
301289	384	240	128	144	33	70
301289	384	384	128	96	31	24
301289	512	240	128	144	25	85
301289	512	384	128	96	30	21
301289	320	240	64	240	32	211
301289	256	0	128	240	63	185
301289	384	0	128	240	0	232
301289	576	144	64	48	33	32
301289	0	0	0	0	0	0
301289	0	240	128	240	64	185
301289	512	0	64	240	31	209
301289	384	240	128	144	32	120
301289	512	240	128	144	32	120
301289	320	240	64	240	30	215
301289	384	0	128	240	0	235
301290	0	0	128	240	128	186
301290	128	0	64	240	-2	239
301290	0	240	64	240	2	238
301290	64	240	128	240	-1	233
301290	192	0	128	144	62	111
301290	192	144	64	144	31	119
301290	256	144	64	144	32	119
301290	320	0	64	288	32	256
301290	192	288	128	192	63	157
301290	320	288	128	192	63	146
301290	576	336	64	48	46	29
301290	576	336	64	96	41	40
301290	512	240	128	144	32	120
301290	512	384	128	96	32	72
301290	0	0	0	0	0	0
301290	0	0	128	240	127	193
301290	128	0	64	240	-2	245
301290	0	240	64	240	0	250
301290	64	240	128	240	-1	244
301290	192	144	64	144	31	120
301290	256	144	64	144	32	120
301290	320	0	64	288	32	264
301290	320	288	128	192	63	141
301291	0	0	128	240	60	196
301291	256	0	128	240	59	196
301291	0	240	128	240	60	196
301291	128	0	128	240	5	196
301291	384	0	128	240	7	244
301291	128	240	128	240	-3	195
301291	512	0	64	240	32	216
301291	256	240	128	240	3	195
301291	576	0	64	240	32	216
301291	256	144	64	48	32	24
301291	384	240	128	144	66	103
301291	512	240	128	144	65	104
301291	384	384	128	96	63	5
301291	512	384	128	96	66	4
301291	0	0	0	0	0	0
301292	0	0	64	240	32	216
301292	64	0	64	240	32	216
301292	128	0	64	240	32	216
301292	192	0	64	240	32	216
301292	256	0	64	240	32	216
301292	320	0	64	240	32	216
301292	448	0	64	240	32	216
301292	512	0	64	240	32	216
301292	384	0	64	240	32	216
301292	0	432	64	48	32	24
301292	576	240	64	240	37	191
301292	0	0	0	0	0	0
301292	0	240	64	240	32	216
301292	64	240	64	240	32	216
301292	128	240	64	240	32	216
301292	192	240	64	240	32	216
301292	256	240	64	240	32	216
301292	320	240	64	240	32	216
301292	448	240	64	240	32	216
301292	512	240	64	240	31	216
301292	384	240	64	240	32	216
301292	512	432	64	48	19	34
301292	512	432	64	48	34	23
301293	0	0	128	240	36	220
301293	128	0	128	144	32	106
301293	128	144	64	96	32	72
301293	192	144	64	96	32	76
301293	256	0	192	144	70	173
301293	256	144	64	96	32	72
301293	320	144	64	48	71	261
301293	320	192	64	48	55	210
301293	128	240	64	240	32	168
301293	256	240	128	240	32	216
301293	192	240	64	240	32	168
301293	448	0	64	240	32	216
301293	384	384	128	96	96	24
301293	384	240	192	240	96	216
301293	0	0	0	0	0	0
301294	0	240	128	240	62	245
301294	128	240	64	192	-132	195
301294	256	240	128	240	127	196
301294	192	240	64	192	134	145
301294	384	240	128	240	67	192
301294	192	144	64	48	32	24
301294	0	0	64	240	32	216
301294	64	0	64	240	32	216
301294	128	0	64	240	32	216
301294	192	0	64	240	30	214
301294	256	0	64	240	32	208
301294	320	0	64	240	32	210
301294	384	0	64	240	33	208
301294	448	0	64	240	32	210
301294	512	0	128	240	96	216
301294	512	240	128	240	32	216
301295	0	0	128	240	64	192
301295	128	0	128	240	0	193
301295	256	0	128	240	63	191
301295	384	0	128	240	2	239
301295	512	48	64	192	32	168
301295	576	48	64	192	32	168
301295	0	240	128	240	64	192
301295	128	240	128	240	0	192
301295	256	288	64	192	32	168
301295	320	288	64	192	32	168
301295	384	240	128	144	69	73
301295	384	384	128	96	32	24
301295	512	240	128	144	58	73
301295	512	384	128	96	32	16
301295	384	384	128	96	32	-72
301295	0	0	0	0	0	0
301295	384	240	128	144	32	120
301295	384	384	128	96	32	72
301295	512	240	128	144	32	120
301295	512	384	128	96	32	72
301296	0	0	64	192	32	168
301296	64	0	64	192	32	168
301296	128	0	64	96	29	68
301296	192	0	64	96	31	69
301296	128	96	64	48	29	22
301296	0	192	128	96	64	0
301296	128	192	128	96	63	0
301296	256	48	192	288	94	258
301296	448	48	192	288	82	257
301296	256	0	192	336	70	312
301296	448	0	192	336	55	306
301296	0	0	64	192	0	153
301296	64	0	64	192	-20	167
301296	0	0	0	0	0	0
301297	0	0	128	240	63	192
301297	128	0	128	240	1	192
301297	256	0	128	240	64	192
301297	384	0	128	240	3	241
301297	512	0	128	240	65	186
301297	320	240	64	240	32	189
301297	0	240	128	240	63	192
301297	128	240	128	240	0	192
301297	256	240	64	240	32	187
301297	384	240	128	96	63	64
301297	384	336	128	96	64	4
301297	512	240	128	96	66	66
301297	512	336	128	96	69	3
301297	576	432	64	48	20	7
301297	0	0	0	0	0	0
301298	64	48	64	96	32	72
301298	128	48	64	96	32	72
301298	0	144	128	96	61	46
301298	128	144	128	96	61	64
301298	0	240	128	96	90	-2
301298	128	240	128	96	94	1
301298	0	336	128	96	97	1
301298	128	336	128	96	95	5
301298	256	48	64	48	66	2
301298	256	96	64	48	63	4
301298	256	144	64	48	65	-3
301298	256	192	64	48	64	2
301298	256	240	128	240	63	168
301298	0	0	0	0	0	0
301299	0	0	128	240	68	202
301299	0	240	128	240	66	190
301299	128	0	128	240	-2	199
301299	128	240	128	240	1	197
301299	512	48	128	192	70	163
301299	256	0	128	240	55	180
301299	384	0	128	240	9	227
301299	320	240	64	192	30	149
301299	384	240	128	144	63	95
301299	384	384	128	96	68	-6
301299	512	240	128	144	63	94
301299	512	384	128	96	61	-10
301299	256	240	64	192	22	160
301299	0	0	0	0	0	0
301300	0	0	128	240	63	191
301300	0	240	128	144	62	139
301300	128	240	128	144	63	94
301300	128	96	128	144	62	95
301300	0	0	0	0	0	0
301301	0	0	192	240	99	191
301301	192	0	192	240	72	172
301301	384	0	256	288	125	222
301301	0	288	128	192	64	127
301301	128	288	128	192	61	123
301301	256	240	128	240	59	164
301301	384	288	128	192	56	119
301301	0	0	192	240	129	190
301301	192	0	128	240	110	178
301301	384	0	256	288	127	229
301301	0	288	128	192	92	117
301301	128	288	128	192	31	158
301301	256	240	128	240	99	172
301301	384	288	128	192	62	133
301301	0	0	0	0	0	0
301301	0	0	192	240	95	222
301301	192	0	128	240	87	209
301301	384	0	256	288	110	252
301301	0	288	128	192	63	150
301301	128	288	128	192	3	154
301301	256	240	128	240	68	197
301301	384	288	128	192	35	149
301302	0	0	128	144	46	93
301302	128	0	128	144	67	102
301302	256	0	128	192	62	116
301302	576	0	64	96	29	69
301302	512	288	128	144	63	75
301302	384	288	128	96	66	49
301302	384	384	128	96	63	52
301302	256	192	128	96	65	60
301302	128	192	128	96	59	66
301302	0	144	128	144	59	95
301302	0	288	128	192	64	119
301302	128	336	64	144	32	94
301302	192	336	64	144	29	113
301302	256	288	128	144	71	125
301302	0	0	128	144	63	94
301302	128	0	128	144	-1	93
301302	256	0	128	192	64	143
301302	0	144	128	144	32	119
301302	128	192	128	96	96	73
301302	256	192	128	96	63	65
301302	384	48	192	240	96	72
301302	0	288	128	192	32	172
301302	128	336	64	144	32	120
301302	192	336	64	144	32	107
301302	256	288	128	144	64	109
301302	384	288	128	96	62	74
301302	384	384	128	96	62	79
301302	576	0	64	96	30	75
301302	512	288	128	144	31	70
301302	0	0	0	0	0	0
301302	0	0	128	144	71	101
301302	128	0	128	144	-4	104
301302	256	0	128	192	69	155
301302	0	144	128	144	-8	103
301302	128	192	128	96	74	61
301302	0	288	128	192	32	149
301302	256	288	128	144	68	128
301302	512	288	128	144	31	84
301303	0	0	192	240	93	192
301303	192	0	192	240	94	191
301303	384	0	256	288	127	241
301303	0	240	128	240	79	167
301303	128	240	128	240	59	167
301303	256	288	128	192	61	127
301303	384	288	192	192	96	134
301303	0	0	192	240	91	218
301303	192	0	192	240	92	219
301303	384	0	256	290	127	266
301303	0	240	128	240	65	211
301303	128	240	120	240	64	211
301303	257	288	128	160	60	144
301303	384	288	180	192	97	152
301303	570	240	64	130	40	119
301303	570	360	64	130	32	95
301303	0	0	192	243	91	218
301303	384	0	256	280	127	266
301303	257	288	128	155	60	144
301303	0	0	192	240	96	216
301303	192	0	192	240	96	216
301303	384	0	256	288	95	255
301303	0	240	128	240	65	189
301303	128	240	128	240	4	190
301303	256	288	128	192	67	147
301303	384	288	192	192	100	156
301303	576	288	64	96	35	72
301303	576	384	64	96	33	81
301303	0	0	0	0	0	0
301304	0	0	128	144	75	106
301304	128	0	128	144	67	105
301304	0	144	128	144	68	101
301304	128	144	128	144	64	92
301304	0	290	138	192	68	128
301304	133	292	127	192	67	127
301304	258	290	207	192	101	146
301304	256	192	64	96	30	84
301304	0	0	128	144	62	107
301304	128	0	128	144	-2	98
301304	0	144	128	144	6	107
301304	128	144	128	144	62	92
301304	0	288	128	192	62	140
301304	128	288	128	192	63	140
301304	256	288	192	192	96	168
301304	256	0	64	96	32	72
301304	256	96	64	96	32	72
301304	256	192	64	96	32	72
301304	320	0	128	144	62	93
301304	320	144	128	144	61	92
301304	448	0	192	192	74	-35
301304	448	192	192	192	96	-33
301304	448	384	192	96	96	-34
301304	0	0	0	0	0	0
301305	0	0	192	240	96	216
301305	192	0	192	240	96	216
301305	384	0	256	288	95	255
301305	0	240	128	240	65	189
301305	128	240	128	240	4	190
301305	256	288	128	192	67	147
301305	384	288	192	192	100	156
301305	576	288	64	96	35	72
301305	576	384	64	96	33	81
301305	0	0	0	0	0	0
301306	0	0	128	144	62	107
301306	128	0	128	144	-2	98
301306	0	144	128	144	6	107
301306	128	144	128	144	62	92
301306	0	288	128	192	62	140
301306	128	288	128	192	63	140
301306	256	288	192	192	96	168
301306	256	0	64	96	32	72
301306	256	96	64	96	32	72
301306	256	192	64	96	32	72
301306	320	0	128	144	62	93
301306	320	144	128	144	61	92
301306	448	0	192	240	96	216
301306	448	240	192	240	96	216
301306	576	0	64	48	32	24
301306	0	0	0	0	0	0
301307	0	0	128	192	60	116
301307	128	0	128	192	63	116
301307	256	0	128	192	62	118
301307	0	192	128	192	62	121
301307	128	192	128	192	61	118
301307	256	240	128	144	62	77
301307	384	0	128	192	63	121
301307	384	192	128	144	65	73
301307	0	0	0	0	0	0
1000056	320	144	128	192	27	142
1000056	320	144	128	192	33	144
1000056	320	96	128	240	46	197
1000056	330	144	64	192	36	180
1000057	192	48	384	432	159	258
1000057	192	48	384	432	219	399
1000058	64	48	448	288	294	264
1000059	128	0	192	144	80	126
1000061	0	0	640	480	352	260
1000062	64	0	512	480	188	261
1000062	128	48	448	432	204	373
1000062	128	48	448	432	204	209
1000063	128	0	448	288	196	260
1000064	192	48	384	288	141	264
1000065	320	0	320	480	160	155
1000065	192	0	128	432	96	253
1000065	550	144	50	96	58	107
1000066	128	48	320	384	91	251
1000066	128	48	320	384	156	192
1000067	64	0	576	480	380	346
1000068	0	0	640	480	364	434
1000069	192	144	256	192	121	140
1000071	0	0	640	480	398	454
1000072	0	0	640	480	387	347
1000073	192	0	256	480	124	348
1000075	320	144	64	192	1	99
1000075	256	144	192	240	102	145
1000075	320	144	64	192	2	196
1000076	128	0	512	480	235	276
1000076	128	0	448	480	261	254
1000076	128	0	448	480	249	285
1000081	0	0	256	480	159	233
1000081	0	0	512	480	246	321
1000082	0	0	640	480	96	456
1000083	0	0	640	480	288	456
1000084	0	48	640	432	352	408
1000085	0	0	576	480	44	425
1000200	128	0	448	480	199	312
1000201	0	0	256	480	136	420
1000201	256	0	256	480	136	372
1000202	192	0	384	480	228	368
1000202	192	0	384	480	216	219
1000203	64	0	512	480	193	284
1000204	0	0	192	336	105	287
1000204	448	144	192	336	119	313
1000204	0	0	192	336	117	254
1000204	448	144	192	336	103	297
1000204	0	0	192	336	76	247
1000205	64	0	384	384	182	234
1000206	320	192	128	288	48	259
1000206	256	192	192	288	48	211
1000206	192	192	256	288	48	163
1000206	128	144	128	288	112	163
1000206	0	0	128	336	48	211
1000206	64	144	128	240	112	115
1000207	128	0	512	480	193	292
1000208	0	192	256	288	96	271
1000208	384	144	256	336	152	296
1000208	192	0	192	240	126	206
1000209	128	0	448	480	220	312
1000210	512	384	128	96	15	67
1000210	576	144	64	240	49	209
1000210	0	0	256	336	139	288
1000210	0	0	256	336	121	279
1000210	576	144	64	240	17	175
1000211	0	0	320	384	121	268
1000211	320	0	320	480	185	412
1000211	128	0	192	432	185	268
1000212	192	48	448	432	230	303
1000213	64	48	320	384	203	228
1000214	0	96	384	384	69	320
1000215	64	0	448	480	258	351
1000216	0	0	64	96	9	84
1000216	256	240	192	240	161	166
1000216	448	144	192	336	75	272
1000216	192	0	256	192	161	96
1000216	64	336	64	144	32	134
1000216	0	240	64	240	13	212
1000216	0	240	64	240	19	199
1000216	0	240	64	240	12	211
1000216	0	240	64	240	59	197
1000216	0	240	64	240	46	225
1000216	0	240	64	240	45	224
1000216	0	240	64	240	61	218
1000216	0	240	64	240	61	204
1000216	0	240	64	240	52	188
1000216	0	240	64	240	54	229
1000216	0	240	64	240	17	218
1000216	0	240	64	240	24	205
1000216	0	240	64	240	21	214
1000217	0	0	640	480	424	471
1000218	256	144	384	336	288	312
1000218	256	0	256	336	32	264
1000218	320	0	64	288	18	243
1000219	0	0	576	480	386	516
1000219	64	0	320	480	365	486
1000219	320	240	192	240	131	213
1000220	0	0	640	480	96	408
1000220	64	96	192	288	36	244
1000221	0	0	640	480	212	481
1000221	128	192	192	288	108	236
1000221	320	288	128	192	44	188
1000221	256	0	256	192	44	140
1000221	384	48	256	240	44	188
1000221	576	96	64	288	44	236
1000222	320	192	64	48	-1	63
1000223	0	144	384	336	32	312
1000223	192	96	128	48	96	72
1000224	64	0	576	480	132	456
1000225	0	0	576	480	495	463
1000225	192	144	320	336	134	301
1000226	0	0	640	480	424	471
1000227	0	48	640	432	178	408
1000227	256	48	256	384	96	304
1000228	512	0	128	336	8	341
1000228	448	144	64	240	42	186
1000229	64	144	512	336	423	353
1000229	128	0	192	144	39	161
1000229	128	192	448	288	772	358
1000230	192	144	256	288	123	245
1000230	192	0	448	480	424	457
1000230	192	0	448	384	281	364
1000230	448	192	192	288	89	268
1000231	0	0	640	480	630	420
1000232	0	144	320	336	176	214
1000232	192	0	448	432	240	310
1000233	64	0	256	480	102	402
1000233	320	0	256	480	166	306
1000234	128	48	448	336	254	245
1000235	0	0	192	336	113	241
1000235	192	0	256	336	122	247
1000235	448	144	192	336	126	304
1000236	384	0	256	480	94	338
1000238	0	0	640	480	617	421
1000238	192	0	448	480	416	408
1000238	256	96	128	240	46	187
1000238	256	96	128	240	46	188
1000238	256	96	128	240	35	171
1000238	256	96	128	240	43	168
1000238	256	96	128	240	85	186
1000238	256	96	128	240	85	184
1000239	64	48	192	384	139	312
1000239	256	144	384	336	203	312
1000239	64	48	128	96	81	110
1000240	192	0	256	384	224	309
1000240	576	192	64	288	-32	213
1000240	320	48	256	432	160	405
1000240	448	336	128	96	42	74
1000241	128	48	384	384	214	258
1000241	128	0	384	480	186	319
1000242	0	0	640	480	518	530
1000243	0	0	128	144	42	75
1000243	0	144	64	192	48	95
1000243	448	0	192	240	79	175
1000243	64	144	64	144	48	47
1000244	0	336	128	144	46	100
1000244	0	0	64	192	30	186
1000244	0	0	64	192	44	145
1000244	0	0	64	192	38	160
1000244	0	0	64	192	14	144
1000244	0	192	64	144	50	108
1000244	0	192	64	144	6	103
1000244	0	192	64	144	53	90
1000244	0	192	64	144	53	140
1000244	0	192	64	144	11	122
1000244	0	192	64	144	3	125
1000244	0	192	64	144	14	94
1000244	0	192	64	144	14	93
1000245	64	0	384	384	182	234
1000245	0	96	64	192	54	138
1000246	0	0	640	480	137	443
1000246	320	48	256	384	98	328
1000347	64	0	448	480	246	344
1000347	64	0	448	432	307	353
1000347	64	0	448	432	269	372
1000347	64	0	448	432	291	336
1000347	64	0	448	432	307	314
1000347	64	0	448	480	261	343
1000348	192	0	448	480	369	324
1000348	0	192	256	288	49	276
1000349	64	0	576	480	190	360
1000350	0	0	512	480	321	343
1000350	0	0	448	480	330	336
1000350	0	0	448	480	217	403
1000351	0	0	320	480	307	354
1000351	320	96	128	240	51	212
1000351	0	0	448	480	217	403
1000352	128	0	512	480	165	379
1000352	128	0	512	480	190	341
1000352	192	0	448	480	189	402
1000353	0	0	384	420	66	492
1000353	192	0	448	480	386	444
1000354	192	0	192	336	352	231
1000355	80	0	560	336	68	427
1000355	0	144	100	210	20	235
1000356	192	0	384	480	114	387
1000357	192	0	320	480	1	360
1000357	0	48	192	238	65	264
1000357	0	0	448	480	228	300
1000358	192	0	320	480	157	474
1000359	192	0	384	432	221	324
1000361	128	0	256	480	237	416
1000361	256	0	320	480	109	272
1000362	320	0	256	480	83	390
1000362	320	0	195	380	120	457
1000363	208	144	448	192	197	178
1000363	256	144	128	48	21	34
1000363	384	144	64	96	21	82
1000364	394	96	50	240	50	209
1000364	320	144	64	144	-4	113
1000364	256	96	64	144	-4	113
1000364	192	96	110	80	46	108
1000365	128	48	256	384	214	285
1000365	384	240	64	144	22	-3
1000366	128	144	128	240	71	193
1000366	128	144	192	240	112	222
1000366	384	192	192	240	69	169
1000366	384	192	192	240	126	216
1000367	256	144	64	192	33	148
1000367	256	144	64	130	29	159
1000367	256	144	64	192	29	111
1000367	256	144	64	192	16	167
1000370	256	192	192	144	116	100
1000371	304	192	320	240	72	120
1000371	256	292	64	96	-8	68
1000372	128	48	512	432	377	414
1000373	128	0	512	480	453	335
1000373	0	192	128	144	69	-166
1000374	0	0	576	384	551	377
1000375	384	96	64	96	40	116
1000375	390	270	64	28	34	38
1000375	448	192	64	70	40	68
1000375	320	192	64	48	-24	68
1000375	384	144	64	40	40	116
1000376	128	0	448	480	379	432
1000377	64	0	576	480	515	452
1000378	256	0	320	384	302	329
1000379	64	0	500	480	509	495
1000379	64	0	576	480	263	313
1000380	0	0	640	480	463	483
1000380	64	48	100	192	100	167
1000381	0	0	640	480	145	493
1000382	0	0	640	480	175	475
1000383	0	0	640	432	351	438
1000383	128	96	64	48	65	90
1000384	0	0	640	480	129	452
1000385	0	0	640	480	203	510
1000386	0	0	640	480	108	456
1000387	192	0	256	480	91	288
1000387	64	0	256	480	148	335
1000387	384	96	128	288	91	288
1000387	128	96	64	240	27	240
1000387	320	96	192	336	148	287
1000388	128	48	320	336	182	289
1000388	128	48	320	336	155	264
1000388	64	48	384	384	187	318
1000389	192	96	320	336	154	304
1000390	128	96	320	288	160	267
1000391	192	144	256	288	155	252
1000392	128	144	320	336	140	268
1000393	128	0	448	480	110	373
1000394	0	0	640	480	230	474
1000394	512	48	64	96	37	86
1000395	0	144	384	288	50	267
1000486	128	0	384	480	262	384
1000486	0	0	448	480	217	403
1000486	128	0	384	480	216	337
1000486	128	0	384	480	222	335
1000487	64	48	448	336	232	193
1000487	128	0	448	480	273	343
1000487	128	0	384	480	257	310
1000487	128	0	448	480	238	353
1000487	128	0	384	480	233	331
1000487	128	0	384	480	233	329
1000488	64	0	576	480	232	241
1000488	256	48	256	336	57	120
1000489	192	144	256	288	74	201
1000490	64	0	280	240	192	204
1000491	64	0	290	240	214	171
1000492	64	0	512	432	173	344
1000492	192	96	320	288	144	177
1000493	64	0	512	432	173	296
1000493	64	0	512	480	230	297
1000493	64	0	512	480	215	297
1000493	64	0	448	432	222	296
1000493	64	0	448	432	192	288
1000494	128	0	512	480	125	433
1000494	64	0	64	480	-3	339
1000495	192	0	448	480	213	433
1000495	0	240	192	240	85	289
1000496	320	144	64	192	66	74
1000496	320	144	64	144	44	91
1000497	256	0	384	480	21	236
1000497	64	48	192	384	21	284
1000497	0	0	640	480	298	314
1000498	64	0	384	480	258	375
1000498	448	144	192	336	66	279
1000499	192	0	320	480	32	381
1000499	64	144	128	288	96	140
1000500	256	0	320	480	19	374
1000500	64	0	192	384	83	230
1000500	0	0	640	480	298	314
